Gen: 1
     id: 0| fitness:0.2805616055101682 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.15982065194272949, 0.6186616906375274, 0.06320247395024776]
     id: 19| fitness:0.30320667270801793 | w: [0.37266565814426766, 0.4993706510304418, 0.12796369082529052] |fit^123:[0.16507773411544166, 0.47227076134827195, 0.04571384807726541]

Gen: 10
     id: 0| fitness:0.2805616055101682 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.15982065194272949, 0.6186616906375274, 0.06320247395024776]
     id: 1| fitness:0.1578539116055171 | w: [0.9, 0.05, 0.05] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 2| fitness:0.44789409372962113 | w: [0.05, 0.9, 0.05] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 3| fitness:0.06361725923565612 | w: [0.05, 0.05, 0.9] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 4| fitness:0.32591355326308424 | w: [0.09689762630018084, 0.5626118198817969, 0.3404905538180223] |fit^123:[0.15133106562991844, 0.5201544993793141, 0.054641347590837774]
     id: 5| fitness:0.3792736779821767 | w: [0.12044366121207428, 0.7260320847649897, 0.153524254022936] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 6| fitness:0.36034961364333434 | w: [0.3522900211057779, 0.6196719843357705, 0.028037994558451573] |fit^123:[0.1538099910964038, 0.49185596925826064, 0.04902362589368141]
     id: 7| fitness:0.29684002554944094 | w: [0.47012314629322216, 0.440555936897901, 0.08932091680887683] |fit^123:[0.15836960045295395, 0.49465103223612944, 0.04999234135214463]
     id: 8| fitness:0.24437793498388632 | w: [0.025276360575652523, 0.41764968199240454, 0.557073957431943] |fit^123:[0.14565960686295648, 0.5054912906312019, 0.05309512868598302]
     id: 9| fitness:0.17748608442463698 | w: [0.4398791942571537, 0.17718851304326602, 0.3829322926995803] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 10| fitness:0.21697302843096714 | w: [0.6221649342808993, 0.2583474375740966, 0.11948762814500413] |fit^123:[0.16288887226493112, 0.42691325421236154, 0.04466854614024847]
     id: 11| fitness:0.1771794001219894 | w: [0.6819426866883056, 0.13985776096370073, 0.17819955234799367] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 12| fitness:0.15612240354143203 | w: [0.9593140185870915, 0.03348640777087992, 0.007199573642028549] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 13| fitness:0.11795411884054895 | w: [0.40341420000774686, 0.06232613566582042, 0.5342596643264327] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 14| fitness:0.21597737967084313 | w: [0.025444820253905598, 0.3596042249215246, 0.6149509548245697] |fit^123:[0.16166077738515902, 0.5088358780134891, 0.04697028030651151]
     id: 15| fitness:0.37928673865063817 | w: [0.0924936131153592, 0.7324593630980516, 0.1750470237865892] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 16| fitness:0.11057792249391714 | w: [0.6973645350964404, 0.0027404490619359614, 0.2998950158416237] |fit^123:[0.13173508647636148, 0.5596372348248243, 0.057276336434050765]
     id: 17| fitness:0.0880520861137166 | w: [0.128857446698175, 0.09209316108075008, 0.7790493922210749] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 18| fitness:0.10822162057377654 | w: [0.3432106079101406, 0.0804734891329351, 0.5763159029569244] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 19| fitness:0.30320667270801793 | w: [0.37266565814426766, 0.4993706510304418, 0.12796369082529052] |fit^123:[0.16507773411544166, 0.47227076134827195, 0.04571384807726541]

Gen: 11
     id: 0| fitness:0.2805616055101682 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.15982065194272949, 0.6186616906375274, 0.06320247395024776]
     id: 1| fitness:0.1578539116055171 | w: [0.9, 0.05, 0.05] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 2| fitness:0.44789409372962113 | w: [0.05, 0.9, 0.05] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 3| fitness:0.06361725923565612 | w: [0.05, 0.05, 0.9] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 4| fitness:0.32591355326308424 | w: [0.09689762630018084, 0.5626118198817969, 0.3404905538180223] |fit^123:[0.15133106562991844, 0.5201544993793141, 0.054641347590837774]
     id: 5| fitness:0.3792736779821767 | w: [0.12044366121207428, 0.7260320847649897, 0.153524254022936] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 6| fitness:0.36034961364333434 | w: [0.3522900211057779, 0.6196719843357705, 0.028037994558451573] |fit^123:[0.1538099910964038, 0.49185596925826064, 0.04902362589368141]
     id: 7| fitness:0.2959429828408765 | w: [0.47012314629322216, 0.440555936897901, 0.08932091680887683] |fit^123:[0.1692776059153909, 0.48215824721482053, 0.044155209743456]
     id: 8| fitness:0.24437793498388632 | w: [0.025276360575652523, 0.41764968199240454, 0.557073957431943] |fit^123:[0.14565960686295648, 0.5054912906312019, 0.05309512868598302]
     id: 9| fitness:0.17748608442463698 | w: [0.4398791942571537, 0.17718851304326602, 0.3829322926995803] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 10| fitness:0.21697302843096714 | w: [0.6221649342808993, 0.2583474375740966, 0.11948762814500413] |fit^123:[0.16288887226493112, 0.42691325421236154, 0.04466854614024847]
     id: 11| fitness:0.1771794001219894 | w: [0.6819426866883056, 0.13985776096370073, 0.17819955234799367] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 12| fitness:0.15612240354143203 | w: [0.9593140185870915, 0.03348640777087992, 0.007199573642028549] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 13| fitness:0.11795411884054895 | w: [0.40341420000774686, 0.06232613566582042, 0.5342596643264327] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 14| fitness:0.21597737967084313 | w: [0.025444820253905598, 0.3596042249215246, 0.6149509548245697] |fit^123:[0.16166077738515902, 0.5088358780134891, 0.04697028030651151]
     id: 15| fitness:0.37928673865063817 | w: [0.0924936131153592, 0.7324593630980516, 0.1750470237865892] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 16| fitness:0.11057792249391714 | w: [0.6973645350964404, 0.0027404490619359614, 0.2998950158416237] |fit^123:[0.13173508647636148, 0.5596372348248243, 0.057276336434050765]
     id: 17| fitness:0.0880520861137166 | w: [0.128857446698175, 0.09209316108075008, 0.7790493922210749] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 18| fitness:0.10822162057377654 | w: [0.3432106079101406, 0.0804734891329351, 0.5763159029569244] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 19| fitness:0.30320667270801793 | w: [0.37266565814426766, 0.4993706510304418, 0.12796369082529052] |fit^123:[0.16507773411544166, 0.47227076134827195, 0.04571384807726541]

Gen: 12
     id: 0| fitness:0.2805616055101682 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.15982065194272949, 0.6186616906375274, 0.06320247395024776]
     id: 1| fitness:0.1578539116055171 | w: [0.9, 0.05, 0.05] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 2| fitness:0.44789409372962113 | w: [0.05, 0.9, 0.05] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 3| fitness:0.06361725923565612 | w: [0.05, 0.05, 0.9] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 4| fitness:0.32591355326308424 | w: [0.09689762630018084, 0.5626118198817969, 0.3404905538180223] |fit^123:[0.15133106562991844, 0.5201544993793141, 0.054641347590837774]
     id: 5| fitness:0.3792736779821767 | w: [0.12044366121207428, 0.7260320847649897, 0.153524254022936] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 6| fitness:0.36034961364333434 | w: [0.3522900211057779, 0.6196719843357705, 0.028037994558451573] |fit^123:[0.1538099910964038, 0.49185596925826064, 0.04902362589368141]
     id: 7| fitness:0.2959429828408765 | w: [0.47012314629322216, 0.440555936897901, 0.08932091680887683] |fit^123:[0.1692776059153909, 0.48215824721482053, 0.044155209743456]
     id: 8| fitness:0.24437793498388632 | w: [0.025276360575652523, 0.41764968199240454, 0.557073957431943] |fit^123:[0.14565960686295648, 0.5054912906312019, 0.05309512868598302]
     id: 9| fitness:0.17748608442463698 | w: [0.4398791942571537, 0.17718851304326602, 0.3829322926995803] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 10| fitness:0.21697302843096714 | w: [0.6221649342808993, 0.2583474375740966, 0.11948762814500413] |fit^123:[0.16288887226493112, 0.42691325421236154, 0.04466854614024847]
     id: 11| fitness:0.1771794001219894 | w: [0.6819426866883056, 0.13985776096370073, 0.17819955234799367] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 12| fitness:0.15612240354143203 | w: [0.9593140185870915, 0.03348640777087992, 0.007199573642028549] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 13| fitness:0.11795411884054895 | w: [0.40341420000774686, 0.06232613566582042, 0.5342596643264327] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 14| fitness:0.1877018346174756 | w: [0.025444820253905598, 0.3596042249215246, 0.6149509548245697] |fit^123:[0.16393618160402612, 0.43691934246835296, 0.0429505251348543]
     id: 15| fitness:0.37928673865063817 | w: [0.0924936131153592, 0.7324593630980516, 0.1750470237865892] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 16| fitness:0.11057792249391714 | w: [0.6973645350964404, 0.0027404490619359614, 0.2998950158416237] |fit^123:[0.13173508647636148, 0.5596372348248243, 0.057276336434050765]
     id: 17| fitness:0.0880520861137166 | w: [0.128857446698175, 0.09209316108075008, 0.7790493922210749] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 18| fitness:0.10822162057377654 | w: [0.3432106079101406, 0.0804734891329351, 0.5763159029569244] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 19| fitness:0.30320667270801793 | w: [0.37266565814426766, 0.4993706510304418, 0.12796369082529052] |fit^123:[0.16507773411544166, 0.47227076134827195, 0.04571384807726541]

Gen: 13
     id: 0| fitness:0.2805616055101682 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.15982065194272949, 0.6186616906375274, 0.06320247395024776]
     id: 1| fitness:0.1578539116055171 | w: [0.9, 0.05, 0.05] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 2| fitness:0.44789409372962113 | w: [0.05, 0.9, 0.05] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 3| fitness:0.06361725923565612 | w: [0.05, 0.05, 0.9] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 4| fitness:0.32591355326308424 | w: [0.09689762630018084, 0.5626118198817969, 0.3404905538180223] |fit^123:[0.15133106562991844, 0.5201544993793141, 0.054641347590837774]
     id: 5| fitness:0.3792736779821767 | w: [0.12044366121207428, 0.7260320847649897, 0.153524254022936] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 6| fitness:0.36034961364333434 | w: [0.3522900211057779, 0.6196719843357705, 0.028037994558451573] |fit^123:[0.1538099910964038, 0.49185596925826064, 0.04902362589368141]
     id: 7| fitness:0.2959429828408765 | w: [0.47012314629322216, 0.440555936897901, 0.08932091680887683] |fit^123:[0.1692776059153909, 0.48215824721482053, 0.044155209743456]
     id: 8| fitness:0.24437793498388632 | w: [0.025276360575652523, 0.41764968199240454, 0.557073957431943] |fit^123:[0.14565960686295648, 0.5054912906312019, 0.05309512868598302]
     id: 9| fitness:0.17748608442463698 | w: [0.4398791942571537, 0.17718851304326602, 0.3829322926995803] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 10| fitness:0.21697302843096714 | w: [0.6221649342808993, 0.2583474375740966, 0.11948762814500413] |fit^123:[0.16288887226493112, 0.42691325421236154, 0.04466854614024847]
     id: 11| fitness:0.1771794001219894 | w: [0.6819426866883056, 0.13985776096370073, 0.17819955234799367] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 12| fitness:0.15612240354143203 | w: [0.9593140185870915, 0.03348640777087992, 0.007199573642028549] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 13| fitness:0.11795411884054895 | w: [0.40341420000774686, 0.06232613566582042, 0.5342596643264327] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 14| fitness:0.1877018346174756 | w: [0.025444820253905598, 0.3596042249215246, 0.6149509548245697] |fit^123:[0.16393618160402612, 0.43691934246835296, 0.0429505251348543]
     id: 15| fitness:0.37928673865063817 | w: [0.0924936131153592, 0.7324593630980516, 0.1750470237865892] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 16| fitness:0.11057792249391714 | w: [0.6973645350964404, 0.0027404490619359614, 0.2998950158416237] |fit^123:[0.13173508647636148, 0.5596372348248243, 0.057276336434050765]
     id: 17| fitness:0.0880520861137166 | w: [0.128857446698175, 0.09209316108075008, 0.7790493922210749] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 18| fitness:0.10822162057377654 | w: [0.3432106079101406, 0.0804734891329351, 0.5763159029569244] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 19| fitness:0.30320667270801793 | w: [0.37266565814426766, 0.4993706510304418, 0.12796369082529052] |fit^123:[0.16507773411544166, 0.47227076134827195, 0.04571384807726541]

Gen: 14
     id: 0| fitness:0.2805616055101682 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333] |fit^123:[0.15982065194272949, 0.6186616906375274, 0.06320247395024776]
     id: 1| fitness:0.1578539116055171 | w: [0.9, 0.05, 0.05] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 2| fitness:0.44789409372962113 | w: [0.05, 0.9, 0.05] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 3| fitness:0.06361725923565612 | w: [0.05, 0.05, 0.9] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 4| fitness:0.32591355326308424 | w: [0.09689762630018084, 0.5626118198817969, 0.3404905538180223] |fit^123:[0.15133106562991844, 0.5201544993793141, 0.054641347590837774]
     id: 5| fitness:0.3792736779821767 | w: [0.12044366121207428, 0.7260320847649897, 0.153524254022936] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 6| fitness:0.3376487852049956 | w: [0.3522900211057779, 0.6196719843357705, 0.028037994558451573] |fit^123:[0.16468389299842903, 0.44926585120934903, 0.04404136497803831]
     id: 7| fitness:0.2792822630133583 | w: [0.47012314629322216, 0.440555936897901, 0.08932091680887683] |fit^123:[0.16468389299842903, 0.44926585120934903, 0.04404136497803831]
     id: 8| fitness:0.24437793498388632 | w: [0.025276360575652523, 0.41764968199240454, 0.557073957431943] |fit^123:[0.14565960686295648, 0.5054912906312019, 0.05309512868598302]
     id: 9| fitness:0.17748608442463698 | w: [0.4398791942571537, 0.17718851304326602, 0.3829322926995803] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 10| fitness:0.21697302843096714 | w: [0.6221649342808993, 0.2583474375740966, 0.11948762814500413] |fit^123:[0.16288887226493112, 0.42691325421236154, 0.04466854614024847]
     id: 11| fitness:0.1771794001219894 | w: [0.6819426866883056, 0.13985776096370073, 0.17819955234799367] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 12| fitness:0.15612240354143203 | w: [0.9593140185870915, 0.03348640777087992, 0.007199573642028549] |fit^123:[0.1450824132706121, 0.49510567472899353, 0.050489118510330895]
     id: 13| fitness:0.11795411884054895 | w: [0.40341420000774686, 0.06232613566582042, 0.5342596643264327] |fit^123:[0.14244837160999607, 0.5393364591651973, 0.05030075717118527]
     id: 14| fitness:0.1877018346174756 | w: [0.025444820253905598, 0.3596042249215246, 0.6149509548245697] |fit^123:[0.16393618160402612, 0.43691934246835296, 0.0429505251348543]
     id: 15| fitness:0.37928673865063817 | w: [0.0924936131153592, 0.7324593630980516, 0.1750470237865892] |fit^123:[0.15116091453281055, 0.4863923525179287, 0.0516586147368944]
     id: 16| fitness:0.11057792249391714 | w: [0.6973645350964404, 0.0027404490619359614, 0.2998950158416237] |fit^123:[0.13173508647636148, 0.5596372348248243, 0.057276336434050765]
     id: 17| fitness:0.0880520861137166 | w: [0.128857446698175, 0.09209316108075008, 0.7790493922210749] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 18| fitness:0.10822162057377654 | w: [0.3432106079101406, 0.0804734891329351, 0.5763159029569244] |fit^123:[0.15355696468044597, 0.40652155005416174, 0.03957037055436191]
     id: 19| fitness:0.2913579075857514 | w: [0.37266565814426766, 0.4993706510304418, 0.12796369082529052] |fit^123:[0.16468389299842903, 0.44926585120934903, 0.04404136497803831]
